report_date,asset,label,symbol,amount_krw,buy_date,buy_price_krw,units,final_price_krw,final_value_krw,profit_krw,return
2017-07-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2017-07-06,11551.5957,47.61246966522651,32610.0,1552643,1002643,1.822986610514612
2017-08-06,cash,KODEX 단기채권,153130.KS,550000,2017-08-04,95943.9375,5.7325143654855735,113255.0,649236,99236,0.18042893538739735
2017-08-06,gold,KODEX 골드선물(H),132030.KS,250000,2017-08-04,9517.7656,26.266669074444664,25445.0,668355,418355,1.6734215783969777
2017-08-06,silver,KODEX 은선물(H),144600.KS,150000,2017-08-04,3942.6406,38.045567493233044,12600.0,479374,329374,2.195827669431576
2017-08-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2017-08-04,11769.832,46.72963883764006,32610.0,1523854,973854,1.7706427681735315
2017-09-06,cash,KODEX 단기채권,153130.KS,550000,2017-09-06,96039.0625,5.72683641096559,113255.0,648593,98593,0.17925974131619626
2017-09-06,gold,KODEX 골드선물(H),132030.KS,250000,2017-09-06,10015.2969,24.961816221748293,25445.0,635153,385153,1.5406136550495413
2017-09-06,silver,KODEX 은선물(H),144600.KS,150000,2017-09-06,4206.8125,35.65645010325514,12600.0,449271,299271,1.9951418086734316
2017-09-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2017-09-06,11705.3525,46.98705127970886,32610.0,1532248,982248,1.7859049858751015
2017-10-06,cash,KODEX 단기채권,153130.KS,550000,2017-09-29,96100.8828,5.723152419661858,113255.0,648176,98176,0.17850114052509758
2017-10-06,gold,KODEX 골드선물(H),132030.KS,250000,2017-09-29,9597.3711,26.04879998469633,25445.0,662812,412812,1.6512468624423926
2017-10-06,silver,KODEX 은선물(H),144600.KS,150000,2017-09-29,3967.5625,37.80658779792379,12600.0,476363,326363,2.1757533750255984
2017-10-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2017-09-29,11943.4277,46.050431436614836,32610.0,1501705,951705,1.7303719439054723
2017-11-06,cash,KODEX 단기채권,153130.KS,550000,2017-11-06,96129.4062,5.721454250634155,113255.0,647983,97983,0.17815145664649323
2017-11-06,gold,KODEX 골드선물(H),132030.KS,250000,2017-11-06,9492.8887,26.33550320048375,25445.0,670107,420107,1.6804275157452362
2017-11-06,silver,KODEX 은선물(H),144600.KS,150000,2017-11-06,3967.5625,37.80658779792379,12600.0,476363,326363,2.1757533750255984
2017-11-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2017-11-06,12270.7812,44.821921994575526,32610.0,1461643,911643,1.6575325022601963
2017-12-06,cash,KODEX 단기채권,153130.KS,550000,2017-12-06,96219.7812,5.7160803408083,113255.0,647375,97375,0.17704487090589827
2017-12-06,gold,KODEX 골드선물(H),132030.KS,250000,2017-12-06,9438.1611,26.48821062514557,25445.0,673993,423993,1.695970077427316
2017-12-06,silver,KODEX 은선물(H),144600.KS,150000,2017-12-06,3778.1562,39.70190486431047,12600.0,500244,350244,2.3349600086020796
2017-12-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2017-12-06,12518.7754,43.93400974442607,32610.0,1432688,882688,1.60488737775588
2018-01-06,cash,KODEX 단기채권,153130.KS,550000,2018-01-05,96382.5312,5.706428259010888,113255.0,646282,96282,0.1750573317714148
2018-01-06,gold,KODEX 골드선물(H),132030.KS,250000,2018-01-05,9821.2598,25.454982962065117,25445.0,647702,397702,1.5908081658789874
2018-01-06,silver,KODEX 은선물(H),144600.KS,150000,2018-01-05,3987.5,37.61755485893417,12600.0,473981,323981,2.1598746081504703
2018-01-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2018-01-05,12999.8857,42.308064155912426,32610.0,1379666,829666,1.508483585680553
2018-02-06,cash,KODEX 단기채권,153130.KS,550000,2018-02-06,96517.3438,5.698457692998829,113255.0,645379,95379,0.17341604731015003
2018-02-06,gold,KODEX 골드선물(H),132030.KS,250000,2018-02-06,9975.4941,25.061415151544224,25445.0,637688,387688,1.5507508341241714
2018-02-06,silver,KODEX 은선물(H),144600.KS,150000,2018-02-06,3937.6562,38.09372643942701,12600.0,479981,329981,2.199873020911869
2018-02-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,2018-02-06,12315.4199,44.65945972520793,32610.0,1456345,906345,1.6478999666164191
2018-03-06,cash,KODEX 단기채권,153130.KS,550000,2018-03-06,96632.9141,5.6916424940292325,113255.0,644607,94607,0.1720126739296013
