report_date,asset,label,symbol,amount_krw,buy_date,buy_price_krw,units,final_price_krw,final_value_krw,profit_krw,return
2023-09-06,cash,KODEX 단기채권,153130.KS,550000,2023-09-06,104703.2578,5.252940658111387,113255.0,594922,44922,0.0816759895171002
2023-09-06,gold,KODEX 골드선물(H),132030.KS,450000,2023-09-06,12269.1113,36.67747304309205,25450.0,933442,483442,1.0743148643259834
2023-09-06,silver,KODEX 은선물(H),144600.KS,200000,2023-09-06,4495.9062,44.484913358680465,12600.0,560510,360510,1.802549541596869
2023-09-06,equity,TIGER 미국S&P500,360750.KS,300000,2023-09-06,14468.9346,20.734076758875037,27985.0,580243,280243,0.9341437936570596
2023-10-06,cash,KODEX 단기채권,153130.KS,550000,2023-10-06,104992.0938,5.238489683895841,113255.0,593285,43285,0.07870027118113354
2023-10-06,gold,KODEX 골드선물(H),132030.KS,450000,2023-10-06,11547.6914,38.968827982054044,25450.0,991757,541757,1.2039037158739454
2023-10-06,silver,KODEX 은선물(H),144600.KS,200000,2023-10-06,3972.5469,50.345535570300854,12600.0,634354,434354,2.1717687409289534
2023-10-06,equity,TIGER 미국S&P500,360750.KS,300000,2023-10-06,13903.3262,21.577570452663995,27985.0,603848,303848,1.0128276970593397
2023-11-06,cash,KODEX 단기채권,153130.KS,550000,2023-11-06,105300.4766,5.223148251124516,113255.0,591548,41548,0.07554119123837655
2023-11-06,gold,KODEX 골드선물(H),132030.KS,400000,2023-11-06,12577.5811,31.80261755108509,25450.0,809377,409377,1.023441541687789
2023-11-06,silver,KODEX 은선물(H),144600.KS,200000,2023-11-06,4391.2344,45.545280192428805,12600.0,573871,373871,1.8693526521230144
2023-11-06,equity,TIGER 미국S&P500,360750.KS,350000,2023-11-06,13734.4189,25.48342244354309,27985.0,713154,363154,1.0375816488072953
2023-12-06,cash,KODEX 단기채권,153130.KS,550000,2023-12-06,105682.3047,5.204277117407087,113255.0,589410,39410,0.0716552816944358
2023-12-06,gold,KODEX 골드선물(H),132030.KS,350000,2023-12-06,12786.5439,27.372525484363482,25450.0,696631,346631,0.9903736387915734
2023-12-06,silver,KODEX 은선물(H),144600.KS,200000,2023-12-06,4570.6719,43.75724302020696,12600.0,551341,351341,1.7567063102730383
2023-12-06,equity,TIGER 미국S&P500,360750.KS,400000,2023-12-06,14602.8262,27.391957919104648,27985.0,766564,366564,0.9164098559153588
2024-01-06,cash,KODEX 단기채권,153130.KS,550000,2024-01-05,106069.0234,5.185302760179379,113255.0,587261,37261,0.06774811655293744
2024-01-06,gold,KODEX 골드선물(H),132030.KS,350000,2024-01-05,12841.2715,27.255867958704318,25450.0,693662,343662,0.9818909701400713
2024-01-06,silver,KODEX 은선물(H),144600.KS,200000,2024-01-05,4331.4219,46.17421386597213,12600.0,581795,381795,1.9089754735562439
2024-01-06,equity,TIGER 미국S&P500,360750.KS,400000,2024-01-05,14986.0898,26.691418787057476,27985.0,746959,346959,0.8673983868895088
2024-02-06,cash,KODEX 단기채권,153130.KS,550000,2024-02-06,106357.8438,5.171221798110213,113255.0,585667,35667,0.06484859044540392
2024-02-06,gold,KODEX 골드선물(H),132030.KS,350000,2024-02-06,12692.0127,27.576398511582358,25450.0,701819,351819,1.005198120342203
2024-02-06,silver,KODEX 은선물(H),144600.KS,200000,2024-02-06,4191.8594,47.711524196824946,12600.0,601165,401165,2.0058260243999713
2024-02-06,equity,TIGER 미국S&P500,360750.KS,400000,2024-02-06,15966.3936,25.052620595248065,27985.0,701098,301098,0.7527439683950428
2024-03-06,cash,KODEX 단기채권,153130.KS,550000,2024-03-06,106617.2734,5.158638767126369,113255.0,584242,34242,0.06225751558344905
2024-03-06,gold,KODEX 골드선물(H),132030.KS,350000,2024-03-06,13274.124,26.367088282588092,25450.0,671042,321042,0.9172639908339058
2024-03-06,silver,KODEX 은선물(H),144600.KS,200000,2024-03-06,4411.1719,45.33942581867772,12600.0,571277,371277,1.856383826576696
2024-03-06,equity,TIGER 미국S&P500,360750.KS,400000,2024-03-06,16512.0859,24.22468012303488,27985.0,677928,277928,0.6948191831078279
2024-04-06,cash,KODEX 단기채권,153130.KS,550000,2024-04-05,106940.3672,5.143053221761223,113255.0,582476,32476,0.05904816841921323
2024-04-06,gold,KODEX 골드선물(H),132030.KS,400000,2024-04-05,14174.6543,28.219383106097027,25450.0,718183,318183,0.7954582501254233
2024-04-06,silver,KODEX 은선물(H),144600.KS,200000,2024-04-05,4954.4688,40.36759743413459,12600.0,508632,308632,1.5431586383504792
