scenario_slug,scenario_title,variant,variant_title,report_date,asset,label,symbol,scenario_amount_krw,reference_return,final_value_krw,profit_krw,buy_date,buy_price_krw,final_price_krw
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-02-06,silver,KODEX 은선물(H),144600.KS,200000,1.96208671,592417,392417,2017-02-06,4226.75,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-02-06,equity,TIGER 미국나스닥100,133690.KS,500000,6.80789415,3903947,3403947,2017-02-06,25528.6504,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-03-06,cash,KODEX 단기채권,153130.KS,400000,0.18709096,474836,74836,2017-03-06,95397.0703,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-03-06,gold,KODEX 골드선물(H),132030.KS,400000,1.74090541,1096362,696362,2017-03-06,9288.9014,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-03-06,silver,KODEX 은선물(H),144600.KS,200000,1.93783571,587567,387567,2017-03-06,4261.6406,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-03-06,equity,TIGER 미국나스닥100,133690.KS,500000,6.37960696,3689803,3189803,2017-03-06,27010.2461,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-04-06,cash,KODEX 단기채권,153130.KS,400000,0.18549555,474198,74198,2017-04-06,95525.4531,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-04-06,gold,KODEX 골드선물(H),132030.KS,400000,1.70040656,1080163,680163,2017-04-06,9428.21,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-04-06,silver,KODEX 은선물(H),144600.KS,200000,1.87068518,574137,374137,2017-04-06,4361.3281,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-04-06,equity,TIGER 미국나스닥100,133690.KS,500000,6.51750498,3758752,3258752,2017-04-06,26514.7812,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-05-06,cash,KODEX 단기채권,153130.KS,400000,0.18419845,473679,73679,2017-05-04,95630.0859,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-05-06,gold,KODEX 골드선물(H),132030.KS,400000,1.73066724,1092267,692267,2017-05-04,9323.7285,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-05-06,silver,KODEX 은선물(H),144600.KS,200000,2.18358622,636717,436717,2017-05-04,3932.6719,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-05-06,equity,TIGER 미국나스닥100,133690.KS,500000,6.1925869,3596293,3096293,2017-05-04,27712.5605,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-06-06,cash,KODEX 단기채권,153130.KS,400000,0.18290438,473162,73162,2017-06-05,95734.7031,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-06-06,gold,KODEX 골드선물(H),132030.KS,400000,1.6391285,1055651,655651,2017-06-05,9647.124,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-06-06,silver,KODEX 은선물(H),144600.KS,200000,2.01180999,602362,402362,2017-06-05,4156.9688,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-06-06,equity,TIGER 미국나스닥100,133690.KS,500000,5.96060549,3480303,2980303,2017-06-05,28636.1582,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-07-06,cash,KODEX 단기채권,153130.KS,400000,0.18161285,472645,72645,2017-07-06,95839.3438,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-07-06,gold,KODEX 골드선물(H),132030.KS,400000,1.75863616,1103454,703454,2017-07-06,9229.1982,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-07-06,silver,KODEX 은선물(H),144600.KS,200000,2.28346344,656693,456693,2017-07-06,3813.0469,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-07-06,equity,TIGER 미국나스닥100,133690.KS,500000,6.03864418,3519322,3019322,2017-07-06,28318.6641,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-08-06,cash,KODEX 단기채권,153130.KS,400000,0.18032452,472130,72130,2017-08-04,95943.9531,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-08-06,gold,KODEX 골드선물(H),132030.KS,400000,1.67499758,1069999,669999,2017-08-04,9517.7656,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-08-06,silver,KODEX 은선물(H),144600.KS,200000,2.1755367,635107,435107,2017-08-04,3942.6406,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-08-06,equity,TIGER 미국나스닥100,133690.KS,500000,5.90493121,3452466,2952466,2017-08-04,28867.0508,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-09-06,cash,KODEX 단기채권,153130.KS,400000,0.17915552,471662,71662,2017-09-06,96039.0703,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-09-06,gold,KODEX 골드선물(H),132030.KS,400000,1.54211136,1016845,616845,2017-09-06,10015.2969,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-09-06,silver,KODEX 은선물(H),144600.KS,200000,1.97612504,595225,395225,2017-09-06,4206.8125,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-09-06,equity,TIGER 미국나스닥100,133690.KS,500000,5.78619429,3393097,2893097,2017-09-06,29372.1328,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-10-06,cash,KODEX 단기채권,153130.KS,400000,0.17839708,471359,71359,2017-09-29,96100.8828,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-10-06,gold,KODEX 골드선물(H),132030.KS,400000,1.65280979,1061124,661124,2017-09-29,9597.3711,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-10-06,silver,KODEX 은선물(H),144600.KS,200000,2.15558986,631118,431118,2017-09-29,3967.5625,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-10-06,equity,TIGER 미국나스닥100,133690.KS,500000,5.72888979,3364445,2864445,2017-09-29,29622.2715,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-11-06,cash,KODEX 단기채권,153130.KS,400000,0.17804724,471219,71219,2017-11-06,96129.4219,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-11-06,gold,KODEX 골드선물(H),132030.KS,400000,1.68200765,1072803,672803,2017-11-06,9492.8887,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-11-06,silver,KODEX 은선물(H),144600.KS,200000,2.15558986,631118,431118,2017-11-06,3967.5625,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-11-06,equity,TIGER 미국나스닥100,133690.KS,500000,5.551225,3275613,2775613,2017-11-06,30425.6074,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-12-06,cash,KODEX 단기채권,153130.KS,400000,0.17694094,470776,70776,2017-12-06,96219.7812,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-12-06,gold,KODEX 골드선물(H),132030.KS,400000,1.69755937,1079024,679024,2017-12-06,9438.1611,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-12-06,silver,KODEX 은선물(H),144600.KS,200000,2.31378566,662757,462757,2017-12-06,3778.1562,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2017-12-06,equity,TIGER 미국나스닥100,133690.KS,500000,5.69302093,3346510,2846510,2017-12-06,29781.0215,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-01-06,cash,KODEX 단기채권,153130.KS,400000,0.17495348,469981,69981,2018-01-05,96382.5391,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-01-06,gold,KODEX 골드선물(H),132030.KS,400000,1.59233546,1036934,636934,2018-01-05,9821.2598,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-01-06,silver,KODEX 은선물(H),144600.KS,200000,2.13981191,627962,427962,2018-01-05,3987.5,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-01-06,equity,TIGER 미국나스닥100,133690.KS,500000,5.51517095,3257585,2757585,2018-01-05,30593.9785,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-02-06,cash,KODEX 단기채권,153130.KS,400000,0.17331263,469325,69325,2018-02-06,96517.3281,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-02-06,gold,KODEX 골드선물(H),132030.KS,400000,1.55225452,1020902,620902,2018-02-06,9975.4941,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-02-06,silver,KODEX 은선물(H),144600.KS,200000,2.17955637,635911,435911,2018-02-06,3937.6562,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-02-06,equity,TIGER 미국나스닥100,133690.KS,500000,5.45629357,3228147,2728147,2018-02-06,30872.9766,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-03-06,cash,KODEX 단기채권,153130.KS,400000,0.17190938,468764,68764,2018-03-06,96632.8984,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-03-06,gold,KODEX 골드선물(H),132030.KS,400000,1.59364944,1037460,637460,2018-03-06,9816.2842,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-03-06,silver,KODEX 은선물(H),144600.KS,200000,2.25791119,651582,451582,2018-03-06,3842.9531,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-03-06,equity,TIGER 미국나스닥100,133690.KS,500000,5.1615597,3080780,2580780,2018-03-06,32349.7637,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-04-06,cash,KODEX 단기채권,153130.KS,400000,0.17016024,468064,68064,2018-04-06,96777.3438,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-04-06,gold,KODEX 골드선물(H),132030.KS,400000,1.59233546,1036934,636934,2018-04-06,9821.2598,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-04-06,silver,KODEX 은선물(H),144600.KS,200000,2.29639046,659278,459278,2018-04-06,3798.0938,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-04-06,equity,TIGER 미국나스닥100,133690.KS,500000,5.57096247,3285481,2785481,2018-04-06,30334.2168,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-05-06,cash,KODEX 단기채권,153130.KS,400000,0.16853246,467413,67413,2018-05-04,96912.1562,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-05-06,gold,KODEX 골드선물(H),132030.KS,400000,1.62558761,1050235,650235,2018-05-04,9696.877,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-05-06,silver,KODEX 은선물(H),144600.KS,200000,2.27917693,655835,455835,2018-05-04,3818.0312,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-05-06,equity,TIGER 미국나스닥100,133690.KS,500000,5.43224067,3216120,2716120,2018-05-04,30988.4238,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-06-06,cash,KODEX 단기채권,153130.KS,400000,0.16696706,466787,66787,2018-06-05,97042.1562,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-06-06,gold,KODEX 골드선물(H),132030.KS,400000,1.67499758,1069999,669999,2018-06-05,9517.7656,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-06-06,silver,KODEX 은선물(H),144600.KS,200000,2.29639046,659278,459278,2018-06-05,3798.0938,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-06-06,equity,TIGER 미국나스닥100,133690.KS,500000,4.98447493,2992237,2492237,2018-06-05,33307.0156,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-07-06,cash,KODEX 단기채권,153130.KS,400000,0.16534805,466139,66139,2018-07-06,97176.9766,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-07-06,gold,KODEX 골드선물(H),132030.KS,400000,1.754182,1101673,701673,2018-07-06,9244.124,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-07-06,silver,KODEX 은선물(H),144600.KS,200000,2.37614184,675228,475228,2018-07-06,3708.375,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-07-06,equity,TIGER 미국나스닥100,133690.KS,500000,4.74469482,2872347,2372347,2018-07-06,34697.2305,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-08-06,cash,KODEX 단기채권,153130.KS,400000,0.16384892,465540,65540,2018-08-06,97302.1484,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-08-06,gold,KODEX 골드선물(H),132030.KS,400000,1.86040832,1144163,744163,2018-08-06,8900.8271,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-08-06,silver,KODEX 은선물(H),144600.KS,200000,2.52293062,704586,504586,2018-08-06,3553.8594,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-08-06,equity,TIGER 미국나스닥100,133690.KS,500000,4.51897906,2759490,2259490,2018-08-06,36116.2812,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-09-06,cash,KODEX 단기채권,153130.KS,400000,0.16172204,464689,64689,2018-09-06,97480.2891,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-09-06,gold,KODEX 골드선물(H),132030.KS,400000,1.90423966,1161696,761696,2018-09-06,8766.4941,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-09-06,silver,KODEX 은선물(H),144600.KS,200000,2.85252995,770506,570506,2018-09-06,3249.8125,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-09-06,equity,TIGER 미국나스닥100,133690.KS,500000,4.40734551,2703673,2203673,2018-09-06,36861.8945,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-10-06,cash,KODEX 단기채권,153130.KS,400000,0.16080437,464322,64322,2018-10-05,97557.3516,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-10-06,gold,KODEX 골드선물(H),132030.KS,400000,1.89930333,1159721,759721,2018-10-05,8781.4199,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-10-06,silver,KODEX 은선물(H),144600.KS,200000,2.74902915,749806,549806,2018-10-05,3339.5312,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-10-06,equity,TIGER 미국나스닥100,133690.KS,500000,4.38906244,2694531,2194531,2018-10-05,36986.9531,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-11-06,cash,KODEX 단기채권,153130.KS,400000,0.15920268,463681,63681,2018-11-06,97692.1484,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-11-06,gold,KODEX 골드선물(H),132030.KS,400000,1.83977253,1135909,735909,2018-11-06,8965.5068,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-11-06,silver,KODEX 은선물(H),144600.KS,200000,2.73787132,747574,547574,2018-11-06,3349.5,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-11-06,equity,TIGER 미국나스닥100,133690.KS,500000,4.88837598,2944188,2444188,2018-11-06,33850.5898,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-12-06,cash,KODEX 단기채권,153130.KS,400000,0.15771912,463088,63088,2018-12-06,97817.3359,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-12-06,gold,KODEX 골드선물(H),132030.KS,400000,1.820987,1128395,728395,2018-12-06,9025.21,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-12-06,silver,KODEX 은선물(H),144600.KS,200000,2.80583262,761167,561167,2018-12-06,3289.6875,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2018-12-06,equity,TIGER 미국나스닥100,133690.KS,500000,5.09270615,3046353,2546353,2018-12-06,32715.3477,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-01-06,cash,KODEX 단기채권,153130.KS,400000,0.1557138,462286,62286,2019-01-04,97987.0625,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-01-06,gold,KODEX 골드선물(H),132030.KS,400000,1.70468834,1081875,681875,2019-01-04,9413.2842,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-01-06,silver,KODEX 은선물(H),144600.KS,200000,2.50327689,700655,500655,2019-01-04,3573.7969,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-01-06,equity,TIGER 미국나스닥100,133690.KS,500000,5.54132058,3270660,2770660,2019-01-04,30471.6758,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-02-06,cash,KODEX 단기채권,153130.KS,400000,0.15432987,461732,61732,2019-02-01,98104.5391,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-02-06,gold,KODEX 골드선물(H),132030.KS,400000,1.66108708,1064435,664435,2019-02-01,9567.5186,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-02-06,silver,KODEX 은선물(H),144600.KS,200000,2.45984784,691970,491970,2019-02-01,3618.6562,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-02-06,equity,TIGER 미국나스닥100,133690.KS,500000,4.93674892,2968374,2468374,2019-02-01,33574.7734,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-03-06,cash,KODEX 단기채권,153130.KS,400000,0.15294907,461180,61180,2019-03-06,98222.0312,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-03-06,gold,KODEX 골드선물(H),132030.KS,400000,1.73066724,1092267,692267,2019-03-06,9323.7285,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-03-06,silver,KODEX 은선물(H),144600.KS,200000,2.67767135,735534,535534,2019-03-06,3404.3281,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-03-06,equity,TIGER 미국나스닥100,133690.KS,500000,4.66197476,2830987,2330987,2019-03-06,35204.1484,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-04-06,cash,KODEX 단기채권,153130.KS,400000,0.1509414,460377,60377,2019-04-05,98393.3672,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-04-06,gold,KODEX 골드선물(H),132030.KS,400000,1.7350456,1094018,694018,2019-04-05,9308.8027,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-04-06,silver,KODEX 은선물(H),144600.KS,200000,2.67229463,734459,534459,2019-04-05,3409.3125,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-04-06,equity,TIGER 미국나스닥100,133690.KS,500000,4.3402875,2670144,2170144,2019-04-05,37324.7695,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-05-06,cash,KODEX 단기채권,153130.KS,400000,0.14939742,459759,59759,2019-05-03,98525.5391,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-05-06,gold,KODEX 골드선물(H),132030.KS,400000,1.78112512,1112450,712450,2019-05-03,9154.5684,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-05-06,silver,KODEX 은선물(H),144600.KS,200000,2.80583262,761167,561167,2019-05-03,3289.6875,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-05-06,equity,TIGER 미국나스닥100,133690.KS,500000,4.0488333,2524417,2024417,2019-05-03,39479.418,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-06-06,cash,KODEX 단기채권,153130.KS,400000,0.1471748,458870,58870,2019-06-05,98716.4297,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-06-06,gold,KODEX 골드선물(H),132030.KS,400000,1.6597039,1063882,663882,2019-06-05,9572.4941,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-06-06,silver,KODEX 은선물(H),144600.KS,200000,2.77721734,755443,555443,2019-06-05,3314.6094,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-06-06,equity,TIGER 미국나스닥100,133690.KS,500000,4.38874203,2694371,2194371,2019-06-05,36989.1523,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-07-06,cash,KODEX 단기채권,153130.KS,400000,0.14530054,458120,58120,2019-07-05,98877.9766,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-07-06,gold,KODEX 골드선물(H),132030.KS,400000,1.50969617,1003878,603878,2019-07-05,10144.6543,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-07-06,silver,KODEX 은선물(H),144600.KS,200000,2.67767135,735534,535534,2019-07-05,3404.3281,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-07-06,equity,TIGER 미국나스닥100,133690.KS,500000,3.93989417,2469947,1969947,2019-07-05,40350.0547,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-08-06,cash,KODEX 단기채권,153130.KS,400000,0.14292401,457170,57170,2019-08-06,99083.5781,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-08-06,gold,KODEX 골드선물(H),132030.KS,400000,1.42754753,971019,571019,2019-08-06,10487.9512,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-08-06,silver,KODEX 은선물(H),144600.KS,200000,2.40820832,681642,481642,2019-08-06,3673.4844,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-08-06,equity,TIGER 미국나스닥100,133690.KS,500000,4.0631791,2531590,2031590,2019-08-06,39367.5586,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-09-06,cash,KODEX 단기채권,153130.KS,400000,0.14162672,456651,56651,2019-09-06,99196.1719,113245.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-09-06,gold,KODEX 골드선물(H),132030.KS,400000,1.34952721,939811,539811,2019-09-06,10836.2227,25460.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-09-06,silver,KODEX 은선물(H),144600.KS,200000,2.03730294,607461,407461,2019-09-06,4122.0781,12520.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-09-06,equity,TIGER 미국나스닥100,133690.KS,500000,3.86656878,2433284,1933284,2019-09-06,40958.0156,199325.0
rate_divergence,Rate divergence,isa_max_unhedged_nasdaq100,ISA 장기 환노출 나스닥100,2019-10-06,cash,KODEX 단기채권,153130.KS,400000,0.14106351,456425,56425,2019-10-04,99245.1328,113245.0
